"./input/Dataset_preproc/10_comm_p01_p_t3_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,22042,21415,0.106488,1.13429600488922E+056,0,0
"./input/Dataset_preproc/11_emptyroom_d16_g8_p_t2_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,4354,4266,0.006798,4.18715163230159E+027,0,0
"./input/Dataset_preproc/11_emptyroom_d16_g8_p_t3_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,6056,5939,0.01652,2.18085345465675E+038,0,0
"./input/Dataset_preproc/11_emptyroom_d16_g8_p_t4_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,11974,11710,0.055995,2.10160257687559E+043,0,0
"./input/Dataset_preproc/11_emptyroom_d16_g8_p_t5_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,23308,22796,0.141934,1.73790454187468E+049,0,0
"./input/Dataset_preproc/11_emptyroom_d20_g10_corners_p_t2_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,7460,6915,0.054953,2.93234045170537E+053,0,0
"./input/Dataset_preproc/11_emptyroom_d20_g10_corners_p_t3_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,12414,11783,0.093682,2.02377569658204E+066,0,0
"./input/Dataset_preproc/11_emptyroom_d20_g10_corners_p_t4_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,25967,24879,0.157535,7.46043815662583E+079,0,0
"./input/Dataset_preproc/11_emptyroom_d24_g12_p_t2_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,10168,10045,0.024436,2.3259070218205E+035,0,0
"./input/Dataset_preproc/11_emptyroom_d24_g12_p_t3_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,57091,56537,0.170151,1.00458877601662E+041,0,0
"./input/Dataset_preproc/11_emptyroom_d28_g14_corners_p_t1_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,2898,2589,0.017982,1.35200556140863E+045,0,0
"./input/Dataset_preproc/11_emptyroom_d28_g14_corners_p_t2_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,11520,10691,0.090733,1.01699866709449E+066,0,0
"./input/Dataset_preproc/11_emptyroom_d28_g14_corners_p_t3_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,23463,22151,0.163727,1.60344913775879E+086,0,0
"./input/Dataset_preproc/11_emptyroom_d4_g2_p_t10_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,5247,4968,0.041503,5.66270805799317E+043,0,0
"./input/Dataset_preproc/11_emptyroom_d4_g2_p_t9_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,3242,3067,0.025634,1.74827336293144E+040,0,0
"./input/Dataset_preproc/11_emptyroom_d8_g4_p_t4_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,8643,8276,0.034076,1.31100763302917E+037,0,0
"./input/Dataset_preproc/11_emptyroom_d8_g4_p_t5_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,32993,32048,0.147361,5.90677187392529E+044,0,0
"./input/Dataset_preproc/11_emptyroom_d8_g4_p_t6_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,37231,36186,0.179355,2.18990925698455E+054,0,0
"./input/Dataset_preproc/11_emptyroom_d8_g4_p_t7_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,18912,18275,0.130097,1.82995288075691E+053,0,0
"./input/Dataset_preproc/11_emptyroom_d8_g4_p_t8_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,46973,45608,0.270974,6.93061398920946E+058,0,0
"./input/Dataset_preproc/11_emptyroom_d8_g4_p_t9_temphybrid_wmcdynamic_22percent.cnf",,,,,,,,,,,
0,-1,-1,-1,-1,-1,56017,54573,0.285775,5.85250107076301E+068,0,0
