./input/Dataset_preproc/15_sort_num_s_4_p_t10.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,240,875,-1,-1,-1,0.006242533214390278,-1,-1,-1
20,164,0,240,805,-1,-1,-1,2.385884005110711,-1,-1,-7.891307336146841e+27
./input/Dataset_preproc/15_sort_num_s_5_p_t2.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,455,1750,-1,-1,-1,0.01162663009017706,-1,-1,-1
./input/Dataset_preproc/15_sort_num_s_5_p_t3.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,670,2625,-1,-1,-1,0.01672939397394657,-1,-1,-1
./input/Dataset_preproc/15_sort_num_s_5_p_t4.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,885,3500,-1,-1,-1,0.019517380045726895,-1,-1,-1
./input/Dataset_preproc/15_sort_num_s_5_p_t5.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1100,4375,-1,-1,-1,0.022850194945931435,-1,-1,-1
./input/Dataset_preproc/15_sort_num_s_5_p_t6.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1315,5250,-1,-1,-1,0.02507213596254587,-1,-1,-1
./input/Dataset_preproc/15_sort_num_s_5_p_t7.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1530,6125,-1,-1,-1,0.02941397507674992,-1,-1,-1
./input/Dataset_preproc/15_sort_num_s_5_p_t8.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1745,7000,-1,-1,-1,0.03699668403714895,-1,-1,-1
./input/Dataset_preproc/15_sort_num_s_5_p_t9.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1960,7875,-1,-1,-1,0.037599213887006044,-1,-1,-1
./input/Dataset_preproc/15_sort_num_s_6_p_t10.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,4146,17370,-1,-1,-1,0.13679680693894625,-1,-1,-1
./input/Dataset_preproc/15_sort_num_s_6_p_t1.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,447,1737,-1,-1,-1,0.010344100184738636,-1,-1,-1
37,87,0,447,1568,-1,-1,-1,2.244498783024028,-1,-1,192780.72999504712
./input/Dataset_preproc/15_sort_num_s_6_p_t2.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,858,3474,-1,-1,-1,0.019017416052520275,-1,-1,-1
./input/Dataset_preproc/15_sort_num_s_6_p_t3.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1269,5211,-1,-1,-1,0.024983034934848547,-1,-1,-1
./input/Dataset_preproc/15_sort_num_s_6_p_t4.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,1680,6948,-1,-1,-1,0.033981313928961754,-1,-1,-1
./input/Dataset_preproc/15_sort_num_s_6_p_t5.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,2091,8685,-1,-1,-1,0.04087377595715225,-1,-1,-1
./input/Dataset_preproc/15_sort_num_s_6_p_t6.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,2502,10422,-1,-1,-1,0.04822146310470998,-1,-1,-1
./input/Dataset_preproc/15_sort_num_s_6_p_t7.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,2913,12159,-1,-1,-1,0.11357039515860379,-1,-1,-1
./input/Dataset_preproc/15_sort_num_s_6_p_t8.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,3324,13896,-1,-1,-1,0.17437645397149026,-1,-1,-1
./input/Dataset_preproc/15_sort_num_s_6_p_t9.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,3735,15633,-1,-1,-1,0.14444768894463778,-1,-1,-1
