./input/Dataset_preproc/14_safe_safe_10_p_t10.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
37,119,0,321,595,-1,2240,1959,2842.2380380630493,9.601871970320979e+64,64.9823559108652,9.601871970320979e+64
38,118,0,321,592,-1,-1,-1,2842.3609872199595,-1,-1,143540.0821808003
39,117,0,321,589,-1,-1,-1,2842.470310885459,-1,-1,126434.55956735012
40,116,0,321,586,-1,-1,-1,2842.6288976185024,-1,-1,134288.97741177806
41,115,0,321,583,-1,-1,-1,2842.7566861249506,-1,-1,198398.74622570202
42,114,0,321,580,-1,-1,-1,2842.8798070810735,-1,-1,51266.20964943287
43,113,0,321,577,-1,-1,-1,2842.9910624809563,-1,-1,248675.4512384703
44,112,0,321,574,-1,-1,-1,2843.1237788647413,-1,-1,193720.59732249644
45,10,0,321,571,-1,-1,-1,2843.2653177678585,-1,-1,182364.74454175483
46,120,0,321,561,-1,-1,-1,2843.366981945932,-1,-1,3496.3742151539855
47,121,0,321,559,-1,-1,-1,2843.5012618862092,-1,-1,28397.527301517035
48,153,0,321,559,-1,2214,1938,2936.857085928321,9.601841778168198e+64,64.98235454526629,9.601841778168198e+64
49,200,0,321,558,-1,2207,1934,3029.518492408097,9.601805717879012e+64,64.9823529142444,9.601805717879012e+64
50,136,0,321,557,-1,2290,2012,3122.486220598221,9.601766483912627e+64,64.98235113966884,9.601766483912627e+64
51,218,0,321,556,-1,2205,1936,3214.651328191161,9.601723350310604e+64,64.98234918870205,9.601723350310604e+64
52,210,1,321,555,-1,2103,1843,3306.5646748393774,9.601669978146594e+64,64.98234677462492,9.601669978146594e+64
53,199,1,321,546,-1,2120,1865,3397.810437683016,9.601656979984764e+64,64.98234618670284,9.601656979984764e+64
54,188,1,321,537,-1,1844,1623,3489.4550482556224,9.601653982689118e+64,64.98234605113154,9.601653982689118e+64
55,156,0,321,528,-1,1826,1610,3579.2477239742875,9.601588877706744e+64,64.98234310634406,9.601588877706744e+64
./input/Dataset_preproc/14_safe_safe_10_p_t1.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,42,108,-1,-1,-1,0.0024655237793922424,-1,-1,-1
1,14,0,42,108,-1,261,242,13.2102678604424,18077315471.36492,10.257133937061012,18077315471.36492
2,21,0,42,107,-1,246,228,26.8977194391191,18071067424.589855,10.256983806291847,18071067424.589855
3,31,0,42,106,-1,221,204,40.22169652208686,18037994407.185593,10.25618824793356,18037994407.185593
4,10,0,42,106,-1,-1,-1,40.28312401100993,-1,-1,182364.74454175483
5,17,0,42,95,-1,207,191,52.50381527841091,17998534979.10486,10.25523715641529,17998534979.10486
6,27,0,42,94,-1,184,169,64.45707027241588,17973204932.4855,10.254625526212337,17973204932.4855
7,6,0,42,94,-1,-1,-1,64.58734071999788,-1,-1,173068.0619626617
8,3,0,42,84,-1,162,148,76.02954257279634,17821972931.027935,10.250955779702553,17821972931.027935
9,24,0,42,75,-1,-1,-1,76.1612345315516,-1,-1,116692.94679672513
10,13,0,42,75,-1,150,137,87.36495729535818,17628555484.620327,10.246216726890326,17628555484.620327
11,19,0,42,74,-1,138,126,98.03121343255043,17383681941.493004,10.240141767366877,17383681941.493004
12,29,0,42,73,-1,119,108,108.10782293230295,17126438975.758707,10.233667071433189,17126438975.758707
13,8,0,42,73,-1,-1,-1,108.2067937515676,-1,-1,94551.07842454102
14,2,0,42,65,-1,101,91,118.07000824809074,16821512848.359772,10.22586505163722,16821512848.359772
15,23,0,42,58,-1,-1,-1,118.16210946813226,-1,-1,82663.40254180942
16,15,0,42,58,-1,91,82,127.04914546757936,16507238016.577349,10.217674413389684,16507238016.577349
17,20,0,42,57,-1,81,73,135.65239671990275,15972859169.739994,10.203382662569235,15972859169.739994
18,9,0,42,56,-1,66,59,143.8963881097734,15632411691.262,10.194025983995537,15632411691.262
19,30,0,42,50,-1,-1,-1,143.99890590459108,-1,-1,110707.16284365367
20,16,0,42,50,-1,57,51,151.57117218524218,14933229387.098906,10.174153736280726,14933229387.098906
21,26,0,42,49,-1,44,39,158.8727530837059,14532178342.685781,10.162330718998621,14532178342.685781
22,5,0,42,49,-1,-1,-1,158.94505724310875,-1,-1,84159.30906433107
23,39,1,42,44,-1,39,35,165.69931882992387,13346852995.114973,10.125378877088522,13346852995.114973
24,4,0,42,44,-1,27,24,172.21721551194787,12160075144.775063,10.084936258724571,12160075144.775063
25,25,0,42,40,-1,-1,-1,172.3228594996035,-1,-1,83266.98522893352
26,38,1,42,40,-1,27,24,178.62000215426087,10863679357.032064,10.035976938865122,10863679357.032064
27,42,0,42,41,-1,27,24,183.95609735697508,9607638185.115942,9.982616639569043,9607638185.115942
28,22,1,42,42,-1,13,11,188.93415143340826,8468429249.723352,9.92780286352563,8468429249.723352
29,1,1,42,42,-1,-1,-1,189.02776501327753,-1,-1,208940.7556793585
30,7,0,42,40,-1,-1,-1,189.17806192487478,-1,-1,5770.740484615355
31,18,0,42,37,-1,-1,-1,189.3043683618307,-1,-1,247364.47315575223
32,28,0,42,37,-1,-1,-1,189.40547016635537,-1,-1,231521.03073631332
33,32,1,42,37,-1,7,6,192.89238940551877,6225297641.483764,9.794160120581232,6225297641.483764
34,12,1,42,36,-1,0,0,195.98500464484096,5327721152.148068,9.726541486197434,5327721152.148068
35,33,1,42,35,-1,-1,-1,196.09995748847723,-1,-1,129258.82899889314
36,36,0,42,35,-1,0,0,198.6899694725871,3664080429.52204,9.563964998214761,3664080429.52204
37,11,0,42,36,-1,0,0,200.71842471510172,2406648576.701441,9.381412678417178,2406648576.701441
38,41,1,42,37,-1,0,0,202.49738129228354,1501635483.359147,9.176564522030048,1501635483.359147
39,35,0,42,38,-1,0,0,204.03669844567776,862193609.561806,8.93560479961004,862193609.561806
40,37,0,42,39,-1,0,0,205.12563360854983,494596237.270149,8.694250808064448,494596237.270149
41,34,0,42,40,-1,0,0,205.96995867788792,250421445.575961,8.398671518214458,250421445.575961
42,40,1,42,41,-1,0,0,206.5244979634881,125670665.817991,8.0992339160303,125670665.817991
./input/Dataset_preproc/14_safe_safe_10_p_t2.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,73,170,-1,-1,-1,0.0029924698173999786,-1,-1,-1
1,14,0,73,170,-1,610,553,23.514011099934578,9961994999514194.0,15.998346319399584,9961994999514194.0
2,15,0,73,169,-1,708,651,46.7860949896276,9961527345129788.0,15.998325931466656,9961527345129788.0
3,46,0,73,168,-1,643,589,69.77423138171434,9960058425102572.0,15.998261885976433,9960058425102572.0
4,28,0,73,167,-1,575,523,92.33748894184828,9958581355960068.0,15.998197475656632,9958581355960068.0
5,29,0,73,164,-1,-1,-1,92.43054741621017,-1,-1,211885.78608335118
6,4,0,73,164,-1,-1,-1,92.54709630459547,-1,-1,134605.56927513264
7,19,0,73,153,-1,508,459,113.95317418128252,9954848613871562.0,15.99803465997768,9954848613871562.0
8,13,0,73,152,-1,588,540,135.3707790710032,9949191098996496.0,15.997787772652982,9949191098996496.0
9,18,0,73,151,-1,553,508,156.6681879721582,9937727898590188.0,15.99728710130883,9937727898590188.0
10,16,0,73,150,-1,463,420,177.21836986392736,9926083082601424.0,15.996777905977599,9926083082601424.0
11,47,0,73,149,-1,443,402,197.38410211727023,9916535836774974.0,15.996359985690301,9916535836774974.0
12,31,0,73,148,-1,476,437,217.33809366449714,9912364827416626.0,15.99617727799453,9912364827416626.0
13,30,0,73,148,-1,-1,-1,217.45525867119431,-1,-1,110707.16284365367
14,5,0,73,145,-1,-1,-1,217.5761504136026,-1,-1,84159.30906433107
15,45,0,73,135,-1,403,366,237.05456264317036,9899631746805414.0,15.995619039718266,9899631746805414.0
16,3,0,73,134,-1,417,382,255.88843167200685,9899441640481806.0,15.995610699719146,9899441640481806.0
17,26,0,73,125,-1,-1,-1,256.06572380661964,-1,-1,203112.32584404654
18,27,0,73,122,-1,-1,-1,256.20763459056616,-1,-1,191463.40331330575
19,50,0,73,122,-1,345,312,274.24114179238677,9884303619465846.0,15.99494607730404,9884303619465846.0
20,36,0,73,121,-1,286,255,291.6478945873678,9857327704719250.0,15.993759194820216,9857327704719250.0
21,37,0,73,118,-1,-1,-1,291.75749718770385,-1,-1,172094.60791115754
22,8,0,73,118,-1,-1,-1,291.8754218444228,-1,-1,94551.07842454102
23,44,0,73,110,-1,304,274,308.2843118458986,9827400202724510.0,15.992438642252887,9827400202724510.0
24,2,0,73,109,-1,235,208,324.34911373257637,9787264474046112.0,15.990661324097635,9787264474046112.0
25,24,0,73,102,-1,-1,-1,324.51790625974536,-1,-1,116692.94679672513
26,25,0,73,99,-1,-1,-1,324.6594183295965,-1,-1,83266.98522893352
27,17,0,73,99,-1,222,197,339.7210359573364,9726205150520958.0,15.987943425709187,9726205150520958.0
28,51,0,73,98,-1,206,184,354.6801103167236,9642253978849178.0,15.98417856669895,9642253978849178.0
29,21,0,73,97,-1,194,174,369.31714782863855,9550281333894930.0,15.980016165296679,9550281333894930.0
30,52,0,73,96,-1,200,182,383.676273945719,9517524245072688.0,15.978523991815575,9517524245072688.0
31,10,0,73,95,-1,147,131,397.93784291669726,9514742149943256.0,15.9783970233772,9514742149943256.0
32,40,0,73,89,-1,-1,-1,398.0297006703913,-1,-1,149448.99723469903
33,41,0,73,86,-1,-1,-1,398.1603806465864,-1,-1,112814.11446236665
34,43,0,73,86,-1,132,119,411.20386530831456,9164308476231202.0,15.962099699381419,9164308476231202.0
35,71,0,73,85,-1,131,118,423.7405681349337,8702626417118267.0,15.939650340701872,8702626417118267.0
36,12,0,73,84,-1,123,111,435.9366985782981,8212001972965960.0,15.914449045039534,8212001972965960.0
37,66,0,73,83,-1,123,111,447.8137694746256,7751457015423271.0,15.889383343059144,7751457015423271.0
38,1,0,73,82,-1,102,92,459.39820335432887,7242173353472450.0,15.859868916166638,7242173353472450.0
39,22,0,73,77,-1,-1,-1,459.49657536298037,-1,-1,45170.46177666313
40,23,0,73,74,-1,-1,-1,459.6110560968518,-1,-1,82663.40254180942
41,48,0,73,74,-1,89,81,470.10933097451925,6656916845624523.0,15.823273132028737,6656916845624523.0
42,6,0,73,73,-1,63,57,480.3988892287016,6655825374545957.0,15.823201919072037,6655825374545957.0
43,32,0,73,69,-1,-1,-1,480.5119546055794,-1,-1,169889.64819614153
44,33,0,73,66,-1,-1,-1,480.6200850121677,-1,-1,170741.17100110685
45,72,1,73,66,-1,63,57,489.9425085298717,5892580755088315.0,15.770305543041745,5892580755088315.0
46,59,1,73,67,-1,63,57,498.70284459739923,5158700137872644.0,15.712540284172572,5158700137872644.0
47,11,0,73,68,-1,35,32,507.83461694419384,4499869138858635.0,15.65319988419802,4499869138858635.0
48,42,0,73,68,-1,27,25,516.2110877856612,3903980100710265.5,15.5915075953231,3903980100710265.5
49,20,0,73,67,-1,25,23,524.8161094598472,3903980100710265.5,15.5915075953231,3903980100710265.5
50,65,1,73,66,-1,25,23,532.7176002636552,3288488114453262.5,15.5169962765323,3288488114453262.5
51,69,0,73,67,-1,25,23,540.2972951345146,2649788217036050.0,15.423211164560174,2649788217036050.0
52,67,1,73,68,-1,19,18,547.3071947582066,2125572424631227.8,15.32747590727154,2125572424631227.8
53,68,0,73,68,-1,19,18,553.9717361666262,1607641898105783.5,15.206189316180753,1607641898105783.5
54,70,0,73,69,-1,18,17,560.6858355104923,1130013234532452.0,15.053083529900018,1130013234532452.0
55,56,0,73,68,-1,18,17,566.9737933725119,786352718035282.2,14.895617392268505,786352718035282.2
56,39,1,73,69,-1,0,0,572.7807355113328,538118727060874.0,14.730878106184534,538118727060874.0
57,38,1,73,69,-1,-1,-1,572.8635890707374,-1,-1,268016.74893514044
58,9,1,73,68,-1,-1,-1,572.9726270325482,-1,-1,144279.5704453083
59,7,0,73,67,-1,-1,-1,573.0903948023915,-1,-1,5770.740484615355
60,34,0,73,66,-1,-1,-1,573.2074452899396,-1,-1,151894.47070490813
61,35,0,73,63,-1,-1,-1,573.3330006301403,-1,-1,172250.9129112516
62,49,0,73,63,-1,-1,-1,573.450701970607,-1,-1,144154.4642220572
63,53,0,73,63,-1,-1,-1,573.5533243454993,-1,-1,119081.96147672179
64,58,1,73,63,-1,0,0,576.8565970882773,366620700834018.4,14.564216983278046,366620700834018.4
65,64,1,73,64,-1,0,0,579.7702220790088,247354972718195.1,14.393320645657807,247354972718195.1
66,61,1,73,65,-1,0,0,582.5281609073281,165558092524544.8,14.218950414039202,165558092524544.8
67,55,0,73,66,-1,0,0,584.9651594534516,108810766018470.17,14.036671867706803,108810766018470.17
68,73,1,73,67,-1,0,0,587.1885080747306,68251441133196.54,13.834111825963156,68251441133196.54
69,63,1,73,68,-1,0,0,589.0720416791737,42650564587206.195,13.629924784518437,42650564587206.195
70,62,1,73,69,-1,0,0,590.4992589429021,24990524779059.598,13.397775376024683,24990524779059.598
71,57,0,73,70,-1,0,0,591.6359318941832,14568920881028.57,13.16342738479876,14568920881028.57
72,54,1,73,71,-1,0,0,592.4075333327055,7941052660989.897,12.899878076048903,7941052660989.897
73,60,1,73,72,-1,0,0,592.9076420031488,4053290661258.444,12.607807748092661,4053290661258.444
./input/Dataset_preproc/14_safe_safe_10_p_t3.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,104,232,-1,-1,-1,0.005123291164636612,-1,-1,-1
1,14,0,104,232,-1,926,839,33.39577231183648,6.970922998931478e+23,23.843290285530387,6.970922998931478e+23
2,66,0,104,231,-1,903,819,67.14104852452874,6.970897233047897e+23,23.843288680290776,6.970897233047897e+23
3,55,0,104,230,-1,854,772,100.29704705625772,6.970767236769166e+23,23.843280581305656,6.970767236769166e+23
4,3,0,104,229,-1,792,712,133.14539701491594,6.970680801653516e+23,23.8432751961701,6.970680801653516e+23
5,28,0,104,218,-1,-1,-1,133.24345857650042,-1,-1,231521.03073631332
6,29,0,104,215,-1,-1,-1,133.3772401958704,-1,-1,211885.78608335118
7,30,0,104,212,-1,-1,-1,133.50291399657726,-1,-1,110707.16284365367
8,15,0,104,212,-1,776,698,164.90691547095776,6.969656351655937e+23,23.84321136514839,6.969656351655937e+23
9,56,0,104,211,-1,777,702,195.61202838271856,6.968668115507475e+23,23.84314978163341,6.968668115507475e+23
10,67,0,104,210,-1,757,684,226.2285903096199,6.968515016623095e+23,23.843140240250474,6.968515016623095e+23
11,31,0,104,209,-1,699,628,257.2379249557853,6.968507175161104e+23,23.84313975155158,6.968507175161104e+23
12,32,0,104,206,-1,-1,-1,257.32088869810104,-1,-1,169889.64819614153
13,33,0,104,203,-1,-1,-1,257.4460206516087,-1,-1,170741.17100110685
14,4,0,104,203,-1,-1,-1,257.54487466812134,-1,-1,134605.56927513264
15,57,0,104,193,-1,682,614,286.30491238832474,6.96741165760645e+23,23.843071470839625,6.96741165760645e+23
16,62,0,104,192,-1,655,590,314.6176673322916,6.966110113964264e+23,23.842990335110603,6.966110113964264e+23
17,73,0,104,191,-1,693,630,342.8452788591385,6.964562056498334e+23,23.84289381244326,6.964562056498334e+23
18,68,0,104,190,-1,611,552,371.14717074111104,6.960515919511279e+23,23.84264143108942,6.960515919511279e+23
19,54,0,104,189,-1,598,542,398.7191845923662,6.956119281944177e+23,23.84236702057708,6.956119281944177e+23
20,13,0,104,188,-1,564,510,426.0233481004834,6.951352362025778e+23,23.84206930332835,6.951352362025778e+23
21,21,0,104,187,-1,565,512,452.6427020318806,6.945912101089209e+23,23.841729283113317,6.945912101089209e+23
22,51,0,104,186,-1,498,447,479.13648696243763,6.945324371616725e+23,23.841692533660897,6.945324371616725e+23
23,50,0,104,186,-1,-1,-1,479.33471835032105,-1,-1,116131.6422711097
24,49,0,104,183,-1,-1,-1,479.41891334205866,-1,-1,144154.4642220572
25,10,0,104,180,-1,-1,-1,479.5369123406708,-1,-1,182364.74454175483
26,71,0,104,171,-1,480,432,505.2345415279269,6.938087070195497e+23,23.841239745760895,6.938087070195497e+23
27,65,0,104,170,-1,476,430,530.6604562997818,6.925373626455597e+23,23.840443208715662,6.925373626455597e+23
28,2,0,104,169,-1,412,368,555.6847259178758,6.924457109810356e+23,23.840385729584,6.924457109810356e+23
29,25,0,104,161,-1,-1,-1,555.7906492426991,-1,-1,83266.98522893352
30,26,0,104,158,-1,-1,-1,555.9119160212576,-1,-1,203112.32584404654
31,27,0,104,155,-1,-1,-1,556.0366290025413,-1,-1,191463.40331330575
32,60,0,104,155,-1,392,351,579.2303561083972,6.908072536935191e+23,23.83935688914807,6.908072536935191e+23
33,74,1,104,154,-1,342,307,602.3680507093668,6.887701927244664e+23,23.83807434428853,6.887701927244664e+23
34,16,0,104,148,-1,328,294,625.6590825170279,6.865177765303114e+23,23.83665178723784,6.865177765303114e+23
35,36,0,104,147,-1,307,272,648.1144835688174,6.860243595132464e+23,23.83633953701048,6.860243595132464e+23
36,35,0,104,147,-1,-1,-1,648.2363166026771,-1,-1,172250.9129112516
37,34,0,104,145,-1,-1,-1,648.3642453998327,-1,-1,151894.47070490813
38,5,0,104,142,-1,-1,-1,648.5154221318662,-1,-1,84159.30906433107
39,92,1,104,135,-1,290,258,669.7366703376174,6.821336279304164e+23,23.83386945997628,6.821336279304164e+23
40,19,0,104,135,-1,287,257,690.7464955337346,6.747440961380562e+23,23.8291390932643,6.747440961380562e+23
41,43,0,104,134,-1,252,223,711.4631552658975,6.737479909733842e+23,23.828497483188524,6.737479909733842e+23
42,44,0,104,131,-1,-1,-1,711.5422710068524,-1,-1,175552.13641391046
43,8,0,104,129,-1,-1,-1,711.7098444066942,-1,-1,94551.07842454102
44,45,0,104,123,-1,-1,-1,711.8345854841173,-1,-1,40107.25263499022
45,17,0,104,123,-1,241,214,731.1307671703398,6.618871174589589e+23,23.82078392834469,6.618871174589589e+23
46,12,0,104,122,-1,214,189,749.6635383218527,6.425879748479333e+23,23.807932594066337,6.425879748479333e+23
47,75,0,104,121,-1,222,196,768.6677241846919,6.3544843082094e+23,23.80308031158767,6.3544843082094e+23
48,18,0,104,120,-1,203,180,786.9457296468318,6.132488519020287e+23,23.78763674381184,6.132488519020287e+23
49,63,1,104,119,-1,170,151,804.9003584124148,5.90980281128345e+23,23.771572990289005,5.90980281128345e+23
50,88,0,104,114,-1,170,151,822.2507615014911,5.65218585597592e+23,23.752216433943982,5.65218585597592e+23
51,58,0,104,115,-1,156,139,839.5701677910984,5.348090027212904e+23,23.728198709358963,5.348090027212904e+23
52,69,0,104,114,-1,124,108,856.3816443867981,5.305632528126434e+23,23.724737167143953,5.305632528126434e+23
53,38,0,104,114,-1,-1,-1,856.4762060455978,-1,-1,31983.251064859563
54,37,0,104,112,-1,-1,-1,856.615623164922,-1,-1,172094.60791115754
55,6,0,104,110,-1,-1,-1,856.7249705977738,-1,-1,173068.0619626617
56,39,0,104,105,-1,-1,-1,856.8196690306067,-1,-1,16751.994538836112
57,85,1,104,105,-1,124,108,871.9767251238227,4.9084130297225544e+23,23.690941100302343,4.9084130297225544e+23
58,103,0,104,106,-1,124,108,886.7274312824011,4.3885704417115127e+23,23.642323073685223,4.3885704417115127e+23
59,70,0,104,107,-1,115,101,901.1374013088644,3.9190725928224816e+23,23.593183307971657,3.9190725928224816e+23
60,59,0,104,106,-1,102,90,915.2767099812627,3.685950200939396e+23,23.56654946338351,3.685950200939396e+23
61,42,0,104,105,-1,77,66,929.1520559750497,3.67858539762409e+23,23.56568084255506,3.67858539762409e+23
62,41,0,104,105,-1,-1,-1,929.2450200878084,-1,-1,112814.11446236665
63,40,0,104,103,-1,-1,-1,929.3707512058318,-1,-1,149448.99723469903
64,7,0,104,101,-1,-1,-1,929.5040939264,-1,-1,5770.740484615355
65,104,0,104,97,-1,77,66,941.6468481980264,3.197077143488477e+23,23.504753115654594,3.197077143488477e+23
66,52,1,104,98,-1,60,51,954.0902401991189,2.738399125177407e+23,23.437496747387968,2.738399125177407e+23
67,97,0,104,96,-1,60,51,965.8903868608177,2.324551841877134e+23,23.3663392362107,2.324551841877134e+23
68,79,0,104,97,-1,60,51,977.596470285207,1.968731494006761e+23,23.294186488803,1.968731494006761e+23
69,86,1,104,98,-1,60,51,988.8311724625528,1.6570222304826375e+23,23.219328334919744,1.6570222304826375e+23
70,78,0,104,99,-1,60,51,999.6244353502989,1.3936225663852229e+23,23.144145170081234,1.3936225663852229e+23
71,11,1,104,100,-1,58,49,1010.2398206181824,1.101494759383049e+23,23.041982435234914,1.101494759383049e+23
72,20,0,104,100,-1,51,44,1020.8434792645276,9.48863081798187e+22,22.97720354950899,9.48863081798187e+22
73,99,0,104,99,-1,50,43,1030.6816420927644,8.223246781472226e+22,22.915043323729115,8.223246781472226e+22
74,94,1,104,99,-1,50,43,1040.7120964452624,6.270618855429751e+22,22.797310404026152,6.270618855429751e+22
75,61,0,104,100,-1,42,37,1049.981014817953,4.609820732199368e+22,22.66368403677134,4.609820732199368e+22
76,100,0,104,99,-1,41,36,1059.4304163306952,3.5652749150692982e+22,22.552093023527096,3.5652749150692982e+22
77,91,1,104,99,-1,41,36,1068.1237721405923,2.513372034364832e+22,22.400256778490306,2.513372034364832e+22
78,80,1,104,100,-1,41,36,1076.5046110972762,1.748124466687757e+22,22.242572351222446,1.748124466687757e+22
79,89,0,104,101,-1,41,36,1084.7262488603592,1.2153519408925272e+22,22.084702058884883,1.2153519408925272e+22
80,82,1,104,102,-1,41,36,1092.4024453349411,8.409874417145725e+21,21.92478951061981,8.409874417145725e+21
81,96,1,104,103,-1,41,36,1100.043343346566,5.817125261182302e+21,21.764708415638587,5.817125261182302e+21
82,81,0,104,104,-1,41,36,1107.5719870366156,3.9628210298594803e+21,21.598004459036293,3.9628210298594803e+21
83,101,1,104,105,-1,36,32,1114.8019722774625,2.691451923852988e+21,21.429986626621766,2.691451923852988e+21
84,53,0,104,105,-1,28,26,1121.592952400446,1.9055570450065604e+21,21.280021954399576,1.9055570450065604e+21
85,64,0,104,104,-1,22,21,1127.835631377995,1.6505146688476343e+21,21.217619388448988,1.6505146688476343e+21
86,48,1,104,103,-1,0,0,1134.1361716389656,1.5526256559981134e+21,21.19106675828389,1.5526256559981134e+21
87,47,1,104,103,-1,-1,-1,1134.2463143318892,-1,-1,144910.2792788113
88,72,1,104,101,-1,-1,-1,1134.3662164099514,-1,-1,265598.0478825419
89,46,1,104,101,-1,-1,-1,1134.4937232099473,-1,-1,75136.60961895202
90,9,1,104,100,-1,-1,-1,1134.6065105497837,-1,-1,144279.5704453083
91,1,0,104,99,-1,-1,-1,1134.7261571399868,-1,-1,91059.2443206415
92,22,0,104,98,-1,-1,-1,1134.854186732322,-1,-1,45170.46177666313
93,23,0,104,96,-1,-1,-1,1134.9774474538863,-1,-1,82663.40254180942
94,24,0,104,94,-1,-1,-1,1135.0635025687516,-1,-1,116692.94679672513
95,102,1,104,94,-1,0,0,1138.3286241330206,1.0350183795029389e+21,21.014948061914517,1.0350183795029389e+21
96,93,0,104,95,-1,0,0,1141.3200861029327,6.666399519470478e+20,20.823891337512645,6.666399519470478e+20
97,87,0,104,96,-1,0,0,1144.0234140902758,4.283844552673833e+20,20.63183370325673,4.283844552673833e+20
98,84,0,104,97,-1,0,0,1146.3848863430321,2.61764075445704e+20,20.41791004364237,2.61764075445704e+20
99,90,0,104,98,-1,0,0,1148.404604487121,1.5753336856272654e+20,20.197372559698543,1.5753336856272654e+20
100,98,0,104,99,-1,0,0,1150.1119566857815,9.469704252976293e+19,19.97633641582417,9.469704252976293e+19
101,76,1,104,100,-1,0,0,1151.476577244699,5.62909409688541e+19,19.75043850846062,5.62909409688541e+19
102,95,1,104,101,-1,0,0,1152.5912035517395,3.3390486794290885e+19,19.52362275060673,3.3390486794290885e+19
