./input/Dataset_preproc/01_istance_K3_N15_M45_01.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
9,1,0,15,19,17,13,11,31.90063625201583,9039.071619,3.956123827438852,9039.071619
10,12,1,15,17,9,9,8,33.978818744421005,7598.497468,3.8807277230874737,7598.497468
11,10,0,15,17,5,8,7,35.57595482468605,6078.582197,3.783802293775439,6078.582197
12,13,0,15,16,3,7,6,37.13679634407163,5045.193029,3.702877786990339,5045.193029
13,9,0,15,15,2,6,5,38.302518632262945,4408.983418,3.6443384654662316,4408.983418
14,2,0,15,15,1,0,0,39.2878695987165,3722.324636,3.5708142466763317,3722.324636
15,8,1,15,15,1,0,0,39.97016103565693,3722.324636,3.5708142466763317,205448.921575459
./input/Dataset_preproc/01_istance_K3_N15_M45_06.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,15,45,408,243,200,0.000909,19240.859155,4.284224460526375,0
1,12,1,15,45,359,185,153,4.641753043979406,19118.582723,4.281455694509422,19118.582723
2,1,0,15,39,357,181,149,9.147033158689737,18930.512685,4.277162375889385,18930.512685
3,14,0,15,31,289,122,99,12.813282776623964,18336.647196,4.263319929077173,18336.647196
4,6,0,15,26,249,96,77,16.542681086808443,16663.801115,4.2217740735999465,16663.801115
5,3,0,15,23,171,93,73,20.235719107091427,15073.512878,4.178214476318886,15073.512878
6,9,1,15,22,124,61,49,23.390111602842808,12478.328844,4.0961564264981245,12478.328844
7,10,1,15,18,80,41,33,26.506287086755037,9850.636722,3.9934643031792314,9850.636722
8,2,1,15,15,56,27,22,29.00221261382103,8059.301248,3.9062973895355113,8059.301248
9,8,0,15,14,32,24,19,31.2891758531332,7313.616746,3.8641321983511663,7313.616746
10,7,1,15,14,12,16,13,33.40004279837012,7002.392739,3.8452464651261384,7002.392739
11,15,0,15,15,9,10,8,35.24152133613825,5347.183653,3.7281251005235254,5347.183653
12,13,0,15,14,6,5,4,36.718072202056646,3959.407926,3.5976302481236058,3959.407926
13,11,1,15,13,4,0,0,37.744622096419334,2576.197442,3.41097914466802,2576.197442
14,5,1,15,13,2,0,0,38.55754531174898,1853.494119,3.2679912123834405,1853.494119
15,4,1,15,14,1,0,0,39.09824564680457,1021.858682,3.009390839173222,1021.858682
./input/Dataset_preproc/01_istance_K3_N15_M45_07.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,15,45,343,193,161,0.00098,200490.808429,5.302094467030676,0
1,12,1,15,45,315,181,150,4.633294433355331,200430.980886,5.301964851865444,200430.980886
2,14,0,15,38,262,123,101,9.151517756283283,199650.791754,5.300271036812908,199650.791754
3,7,1,15,31,128,91,74,13.284964602440596,196108.928039,5.292497365772881,196108.928039
4,5,1,15,30,97,67,55,17.30002547055483,185755.727158,5.268942212660191,185755.727158
5,4,1,15,28,89,56,45,20.6812661588192,175507.546262,5.244295794474138,175507.546262
6,6,0,15,23,71,46,38,23.836563855409622,146010.110357,5.164382929210673,146010.110357
7,9,0,15,20,62,31,25,26.859643921256065,134501.898485,5.1287284144182825,134501.898485
8,11,1,15,15,50,18,14,29.469331324100494,119422.553867,5.077086354389607,119422.553867
9,3,0,15,12,30,13,10,32.024081375449896,99228.470624,4.996636297768089,99228.470624
10,8,1,15,12,20,6,5,34.185344241559505,77536.912374,4.889508502814696,77536.912374
11,2,1,15,12,16,0,0,35.72934661060572,59578.764946,4.775091496148302,59578.764946
12,1,1,15,11,8,0,0,36.952643018215895,41494.773901,4.617993402522233,41494.773901
13,10,0,15,12,4,0,0,37.90949685871601,25223.946141,4.401813030420967,25223.946141
14,15,0,15,13,2,0,0,38.76220601424575,15183.699283,4.181377593856467,15183.699283
15,13,0,15,14,1,0,0,39.29297590628266,8524.550206,3.9306714729189993,8524.550206
./input/Dataset_preproc/01_istance_K3_N15_M45_08.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,15,44,280,332,277,0.001219,308314.963096,5.488994602353277,0
1,15,0,15,44,279,318,266,4.388425890356302,306182.333206,5.485980128189485,306182.333206
2,7,1,15,38,208,181,152,8.850308161228895,302661.875878,5.48095771947472,302661.875878
3,14,0,15,33,180,151,127,12.411898255348206,297871.964986,5.474029630355611,297871.964986
4,12,1,15,29,164,80,67,16.201777145266533,285257.226978,5.4552366560592525,285257.226978
5,9,0,15,23,156,79,64,19.47894724085927,265938.424266,5.424781091152888,265938.424266
6,3,0,15,17,98,71,57,22.514513719826937,235340.38865,5.3716964663286,235340.38865
7,6,0,15,16,74,58,47,25.12276077643037,206162.870978,5.3142104534727155,206162.870978
8,5,1,15,15,44,22,18,27.109156116843224,156493.250099,5.194495610202106,156493.250099
9,2,1,15,14,32,16,13,28.966161843389273,105904.990006,5.024916423573155,105904.990006
10,1,1,15,13,20,6,5,30.804025296121836,88158.312062,4.945263266294722,88158.312062
11,11,1,15,12,16,0,0,32.57815847918391,66156.988525,4.820575727851298,66156.988525
12,8,1,15,11,8,0,0,33.99877181649208,45306.273157,4.6561583390735155,45306.273157
13,10,0,15,12,4,0,0,35.127053666859865,27540.889768,4.4399779669699395,27540.889768
14,13,0,15,13,2,0,0,36.05111541226506,15462.219922,4.189271846028832,15462.219922
15,4,1,15,14,1,0,0,36.66718137636781,8524.550206,3.9306714729189993,8524.550206
./input/Dataset_preproc/01_istance_K3_N15_M45_09.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,15,45,228,337,285,0.001157,169578.957184,5.229371960268229,0
1,7,1,15,45,169,213,177,4.396839715540409,169334.444898,5.228745308419473,169334.444898
2,1,1,15,38,163,201,168,8.666436925530434,168910.511766,5.227656677752853,168910.511766
3,14,0,15,33,125,142,118,12.592357866466045,166666.498792,5.221848312173888,166666.498792
4,5,1,15,28,110,90,75,16.402919873595238,161472.426689,5.20809837212107,161472.426689
5,3,0,15,25,81,72,59,19.534022644162178,146930.969286,5.16711334359477,146930.969286
6,11,1,15,22,76,50,41,22.808460984379053,130603.306679,5.115954172760367,130603.306679
7,6,1,15,17,56,37,30,25.829974550753832,103339.573082,5.0142666630494475,103339.573082
8,9,1,15,14,42,22,18,28.54941225424409,91171.59565,4.959859555720148,91171.59565
9,13,1,15,13,32,16,13,30.876791026443243,81424.730797,4.910756331393243,81424.730797
10,2,0,15,12,22,10,8,33.00830486044288,73810.74243,4.8681195737275775,73810.74243
11,10,0,15,12,14,9,7,34.722148697823286,61902.431803,4.791707710375194,61902.431803
12,8,1,15,12,8,0,0,36.11501530557871,46660.192289,4.668946524210832,46660.192289
13,12,1,15,12,4,0,0,37.37416845560074,34017.599535,4.5317036642005615,34017.599535
14,15,0,15,13,2,0,0,38.25295241177082,20477.08946,4.311268227631452,20477.08946
15,4,1,15,14,1,0,0,38.874634843319654,11289.321847,4.052667854506765,11289.321847
./input/Dataset_preproc/01_istance_K3_N15_M45_10.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,15,44,302,406,338,0.001309,29837.869043,4.474767803522052,0
1,13,0,15,44,273,392,330,4.798248775303364,29792.426858,4.474105881802118,29792.426858
2,7,1,15,37,126,206,174,9.439874645322561,29473.300008,4.469428764795571,29473.300008
3,1,0,15,33,121,196,164,13.410383429378271,28545.056642,4.455530909114768,28545.056642
4,5,0,15,27,111,168,140,17.181216951459646,25693.962716,4.40983108959035,25693.962716
5,9,1,15,25,100,117,95,20.342530857771635,24400.08108,4.387391269475536,24400.08108
6,14,0,15,24,50,91,74,23.357511017471552,22672.418421,4.355497847911086,22672.418421
7,4,0,15,23,44,68,55,25.90690714493394,20933.22503,4.320836142091019,20933.22503
8,11,0,15,18,34,45,36,28.573766134679317,19195.848493,4.283207313519514,19195.848493
9,3,0,15,15,20,19,15,30.84210668504238,16791.959507,4.225101378295422,16791.959507
10,15,0,15,14,12,13,10,32.89338282123208,13451.300046,4.128764260213458,13451.300046
11,6,0,15,13,8,6,5,34.5440014526248,10925.776014,4.038452292931178,10925.776014
12,12,1,15,13,4,6,5,36.027068722993135,7965.433806,3.901209432920792,7965.433806
13,8,1,15,14,2,6,5,37.24110187962651,5454.965951,3.736792044138116,5454.965951
14,2,0,15,15,1,0,0,38.13651870936155,3364.366613,3.5269033145122104,3364.366613
15,10,1,15,15,1,0,0,38.746826604008675,3364.366613,3.5269033145122104,117635.25545824516
./input/Dataset_preproc/02_instance_K3_N30_M90_01.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,30,90,50500,3486,2869,0.007215,1644808734.247748,9.216115403507745,0
1,7,1,30,90,37051,3255,2677,9.361038140952587,1640231501.270059,9.21490514843108,1640231501.270059
2,8,0,30,86,36997,3280,2681,18.518003076314926,1630032268.034358,9.212196201760126,1630032268.034358
3,29,0,30,80,34899,2402,1957,27.58323222398758,1621013508.358891,9.209786633960965,1621013508.358891
4,25,1,30,74,23695,1923,1557,36.18553112074733,1596268029.408968,9.203105815536064,1596268029.408968
5,9,1,30,65,22393,1953,1586,44.60509477928281,1569320748.330716,9.195711716686798,1569320748.330716
6,3,0,30,58,18631,1505,1226,52.58430739119649,1533870856.147719,9.18578879584279,1533870856.147719
7,15,0,30,52,16889,1075,868,60.472418662160635,1494893590.245979,9.174610279741566,1494893590.245979
8,12,1,30,46,13682,785,637,68.21231634169817,1405773716.126046,9.147915419014655,1405773716.126046
9,22,1,30,45,11680,555,442,75.02369425818324,1328850013.498973,9.123475965152153,1328850013.498973
10,21,1,30,42,9214,370,295,81.28419161587954,1239956418.14269,9.093406420893876,1239956418.14269
11,2,1,30,39,7450,340,273,87.29088412225246,1094917049.986747,9.039381218630385,1094917049.986747
12,26,1,30,37,6562,307,248,93.39206303283572,1007075558.742046,9.003062055969396,1007075558.742046
13,11,0,30,35,4898,191,155,99.00166451558471,956717838.59643,8.980783871727613,956717838.59643
14,27,0,30,32,3418,201,159,104.41727773472667,905272572.730008,8.956779362641065,905272572.730008
15,19,1,30,30,2242,144,117,109.56355347856879,797824062.002858,8.901907130291043,797824062.002858
16,4,0,30,29,1204,92,74,114.39432557299733,749174047.552632,8.874582724389393,749174047.552632
17,16,1,30,28,580,96,77,118.93630940467119,721190487.18971,8.858049989558596,721190487.18971
18,13,0,30,28,268,38,31,123.14790904521942,668125481.902397,8.824858035798842,668125481.902397
19,14,0,30,27,190,48,38,126.9570822417736,663689008.379054,8.82196462517579,663689008.379054
20,23,0,30,27,162,41,32,130.67987128347158,625883212.990182,8.79649330336109,625883212.990182
21,20,1,30,26,140,23,18,134.1403651162982,598863756.603336,8.777328030259913,598863756.603336
22,10,0,30,25,112,17,13,137.02084836363792,565361528.229025,8.75232625224988,565361528.229025
23,18,0,30,25,84,16,12,139.65990942716599,513424502.247648,8.71047659074179,513424502.247648
24,17,0,30,25,48,5,4,142.17306418716908,457642318.43383,8.660526177088567,457642318.43383
25,6,0,30,25,32,0,0,144.228073310107,356063202.892626,8.551527094128016,356063202.892626
26,28,0,30,25,16,0,0,146.02689223363996,274787065.803246,8.43899628667544,274787065.803246
27,5,1,30,26,8,0,0,147.46517297625542,197700767.143859,8.29600835452206,197700767.143859
28,1,1,30,27,4,0,0,148.70880823209882,137692492.284756,8.138910260894601,137692492.284756
29,30,1,30,28,2,0,0,149.58606188744307,86880675.065699,7.938923186740271,86880675.065699
30,24,1,30,29,1,0,0,150.16193900629878,53086135.088682,7.72498110788479,53086135.088682
./input/Dataset_preproc/02_instance_K3_N30_M90_02.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,30,90,48499,4591,3768,0.009834,468287560.692809,8.670512621599668,0
1,7,1,30,90,39443,3703,3067,9.983466941863298,463667177.546454,8.666206353788883,463667177.546454
2,22,1,30,84,31415,1609,1304,19.345498342067003,442736824.203306,8.646145645500862,442736824.203306
3,15,0,30,79,29596,2051,1701,28.091825149953365,418202572.097899,8.621386699558863,418202572.097899
4,30,1,30,73,27948,1319,1060,36.569942623376846,392667217.402697,8.594024644852263,392667217.402697
5,1,0,30,67,27788,1378,1106,44.80854208767414,364659363.070808,8.561887369079,364659363.070808
6,28,0,30,59,24208,748,597,52.83015209808946,341403450.011179,8.533267905511131,341403450.011179
7,20,0,30,56,23800,737,591,60.53257815167308,313157682.893164,8.495763070985996,313157682.893164
8,11,0,30,53,16672,476,379,67.36916328594089,285176826.716706,8.455114232126709,285176826.716706
9,2,1,30,49,16056,365,286,74.68592469394207,255771310.406891,8.407851828529083,255771310.406891
10,23,1,30,46,11134,310,246,81.41096035018563,230861784.458993,8.363352048239063,230861784.458993
11,29,0,30,44,7850,284,223,87.5188767388463,205019484.130158,8.311795136412396,205019484.130158
12,21,0,30,42,6942,191,150,93.69459540769458,183541375.86227,8.263733982937419,183541375.86227
13,18,1,30,37,6144,141,109,99.09127909317613,156499618.209597,8.194513282395773,156499618.209597
14,13,1,30,32,4696,105,82,104.39752003178,135013912.680311,8.130378523228071,135013912.680311
15,17,0,30,30,2992,74,58,109.3612736389041,116371644.675354,8.065847172227972,116371644.675354
16,6,0,30,29,2344,49,38,114.1339624747634,97855805.64751,7.990586596840025,97855805.64751
17,9,1,30,27,1648,41,33,118.50436839833856,78073285.852229,7.892502457800213,78073285.852229
18,3,0,30,26,824,41,33,122.79182336479425,60362247.472117,7.780765401523822,60362247.472117
19,4,0,30,27,592,25,20,126.6669815890491,43481795.425168,7.638307468421261,43481795.425168
20,14,1,30,26,528,17,13,130.01938840001822,33972956.125147,7.531133338244239,33972956.125147
21,8,1,30,23,336,16,12,133.02353297546506,29629650.887664,7.471726534421181,29629650.887664
22,25,1,30,23,192,5,4,135.98918568715453,25163550.802776,7.400771923945138,25163550.802776
23,16,1,30,23,96,5,4,138.74195491150022,18570584.884353,7.268825582148339,18570584.884353
24,12,1,30,24,48,5,4,141.2021989300847,13538879.475888,7.1315827221352395,13538879.475888
25,24,0,30,25,32,0,0,143.12752067297697,9397613.958146,6.973017600796481,9397613.958146
26,5,1,30,25,16,0,0,144.8331668227911,6761291.632909,6.830029668643055,6761291.632909
27,26,0,30,26,8,0,0,146.18871908262372,4577672.2309,6.660644693229844,4577672.2309
28,27,0,30,27,4,0,0,147.3293589130044,2921522.348603,6.465609212856739,2921522.348603
29,10,0,30,28,2,0,0,148.1846311017871,1775942.25592,6.249428840753955,1775942.25592
30,19,1,30,29,1,0,0,148.7577611207962,944004.545998,5.97497408571448,944004.545998
./input/Dataset_preproc/02_instance_K3_N30_M90_03.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,30,90,303817,10816,8856,0.020929,16295099476.105429,10.212057016031098,0
1,7,1,30,90,172831,8235,6744,9.577997248619795,15939607994.580582,10.202477636515303,15939607994.580582
2,3,0,30,88,142494,4598,3673,18.7062433026731,15257500285.362616,10.183483386751286,15257500285.362616
3,14,0,30,79,85788,2951,2399,27.551595896482468,14398823847.931332,10.158327018677566,14398823847.931332
4,25,1,30,76,71176,2404,1974,36.09618837013841,13590751350.75281,10.133243466921307,13590751350.75281
5,5,1,30,69,60018,1534,1245,44.3154563754797,12735820466.203733,10.105026928291945,12735820466.203733
6,23,1,30,61,44774,1284,1046,52.518096916377544,11828737917.1409,10.072938409474817,11828737917.1409
7,24,1,30,60,40510,954,751,60.75159744173288,10712375120.468336,10.029885772172083,10712375120.468336
8,21,0,30,54,36030,1038,828,68.14025520160794,9296446601.823263,9.968316979079015,9296446601.823263
9,29,0,30,51,25960,619,492,75.19779891520739,8008053162.499304,9.903526947601064,8008053162.499304
10,1,1,30,45,18828,537,432,81.77519955858588,6781693028.668583,9.831338127675547,6781693028.668583
11,8,0,30,42,14630,470,384,87.67096374928951,5667245556.214663,9.753372030604899,5667245556.214663
12,22,1,30,38,7400,425,340,93.45411091670394,4782261288.052288,9.679633300943129,4782261288.052288
13,27,0,30,38,5720,274,222,99.00945107266307,3992411659.492061,9.601235315237675,3992411659.492061
14,2,0,30,35,3628,209,171,104.08529798313975,3145263136.95523,9.497656984963209,3145263136.95523
15,4,0,30,35,2612,175,140,108.76031589135528,2445084646.801674,9.388293898634503,2445084646.801674
16,18,1,30,33,2404,123,98,112.37975370511413,1931119400.588292,9.285809126919482,1931119400.588292
17,12,1,30,28,1432,117,91,115.78212863951921,1524282139.989025,9.18306536103214,1524282139.989025
18,17,1,30,28,1224,64,50,119.64853898063302,1074973071.853744,9.031397585282505,1074973071.853744
19,26,0,30,26,696,47,36,123.31358114629984,841263609.160784,8.924932102891024,841263609.160784
20,16,0,30,25,560,21,16,126.58007299154997,661421737.122942,8.820478463570456,661421737.122942
21,28,0,30,23,280,21,16,129.7132352590561,510443474.433688,8.70794765611788,510443474.433688
22,10,0,30,24,160,10,8,132.5653725489974,352197894.77664,8.546786755692528,352197894.77664
23,6,0,30,24,96,5,4,135.33954398706555,242406820.060174,8.384544834441579,242406820.060174
24,20,0,30,24,64,0,0,137.6091944873333,174413685.776683,8.241580559863156,174413685.776683
25,11,0,30,24,32,0,0,139.62123067304492,114558743.10228,8.059028240065572,114558743.10228
26,30,1,30,25,16,0,0,141.2849829904735,72283831.676319,7.859041165911248,72283831.676319
27,15,0,30,26,8,0,0,142.67347886413336,43511667.724288,7.6386057293413305,43511667.724288
28,13,0,30,27,4,0,0,143.81456016004086,24428657.940693,7.387899608399496,24428657.940693
29,19,1,30,28,2,0,0,144.7619679644704,12985086.689488,7.113444853360054,12985086.689488
30,9,0,30,29,1,0,0,145.36259286478162,6740144.256973,6.828669191689164,6740144.256973
./input/Dataset_preproc/02_instance_K3_N30_M90_04.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,30,89,141640,5452,4465,0.011091,109108712122.1248,11.037859429557203,0
1,28,0,30,89,134756,3596,2830,9.669561211019754,108167211083.09259,11.034095632269928,108167211083.09259
2,12,1,30,77,129895,2459,1949,19.445993829518557,107207843245.30481,11.030226559177205,107207843245.30481
3,2,0,30,70,120661,2427,1926,28.686165254563093,106042150694.94714,11.025478527298286,106042150694.94714
4,11,0,30,65,116037,2262,1788,37.64207961782813,104892066320.19177,11.020742640875506,104892066320.19177
5,14,0,30,58,88369,1196,934,45.99706767499447,102940232453.57655,11.012585144613507,102940232453.57655
6,7,1,30,54,41001,1510,1189,53.34054720401764,100996867338.33342,11.004307903299724,100996867338.33342
7,30,0,30,54,39227,805,614,59.66109585016966,96775173301.20912,10.985763957709324,96775173301.20912
8,5,1,30,50,30030,1003,794,66.5408558100462,92425596998.48752,10.965792264463554,92425596998.48752
9,1,1,30,47,24184,673,529,73.56061170622706,88074897890.72461,10.944852148356027,88074897890.72461
10,3,0,30,42,18033,418,316,80.13758515194058,84163328240.61871,10.925122901333843,84163328240.61871
11,19,0,30,39,16281,399,321,86.12993262708187,80128079433.32297,10.903784733387411,80128079433.32297
12,24,1,30,36,14076,204,159,91.82695158198476,72979553409.32515,10.863201201417514,72979553409.32515
13,27,0,30,33,12820,156,119,97.17503978312016,65709928421.74935,10.817630994110981,65709928421.74935
14,18,0,30,27,7172,115,88,102.18325052410364,56464407621.351906,10.751774776235942,56464407621.351906
15,29,0,30,26,5300,109,85,107.01974185928702,47403299059.83166,10.67580856769987,47403299059.83166
16,10,0,30,25,3432,57,44,111.87276489287615,37438887921.62066,10.573322940047998,37438887921.62066
17,15,1,30,24,2288,50,39,116.02950664237142,29341298948.014523,10.46747933627849,29341298948.014523
18,17,0,30,24,1144,50,39,119.98119773715734,23986754529.237892,10.379971490760965,23986754529.237892
19,13,0,30,25,936,31,24,123.84780526906252,18777978477.391228,10.27364883695198,18777978477.391228
20,9,1,30,23,672,16,12,127.16122489795089,14360901296.772568,10.157181697283129,14360901296.772568
21,23,1,30,22,336,16,12,130.21969953924417,10403831414.244888,10.017193306186622,10403831414.244888
22,8,1,30,23,192,5,4,133.0069385059178,7532617527.774724,9.876945916484239,7532617527.774724
23,25,1,30,23,96,5,4,135.80112317577004,5441889686.373312,9.735749733863267,5441889686.373312
24,16,0,30,24,64,0,0,137.84392600506544,3821257837.242985,9.582206342455216,3821257837.242985
25,22,1,30,24,32,0,0,139.78471249714494,3245897900.323123,9.511334854977692,3245897900.323123
26,26,0,30,25,16,0,0,141.32879192382097,2197606239.956455,9.341949879564494,2197606239.956455
27,21,1,30,26,8,0,0,142.74418625608087,1394163505.14674,9.14431371007397,1394163505.14674
28,6,0,30,27,4,0,0,143.66878118366003,804283919.649392,8.905409385776583,804283919.649392
