./input/Dataset_preproc/14_safe_safe_2_p_t1.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
15,3,0,38,49,4096,80,69,89.67274269461632,16543660063.246977,10.218631597684835,231944.56393073907
16,28,1,38,45,3584,66,57,97.16428587213159,16484766627.515673,10.217082803277801,16484766627.515673
17,11,0,38,43,2560,56,49,104.25863376259804,16409677719.499153,10.215100051740627,16409677719.499153
18,22,1,38,42,2048,40,35,111.0081679970026,16330492226.227978,10.212999275239603,16330492226.227978
19,27,0,38,39,1792,34,30,117.33573658764362,16262905077.388186,10.211198127136651,16262905077.388186
20,12,1,38,38,1536,15,12,123.3634340800345,16248677388.065666,10.210818015995397,16248677388.065666
21,1,1,38,36,1536,15,12,124.08485244587064,16248677388.065666,10.210818015995397,208940.7556793585
22,13,1,38,34,1536,15,12,124.68352953717113,16248677388.065666,10.210818015995397,131571.67340388734
23,5,0,38,34,1536,15,12,125.2435569986701,16248677388.065666,10.210818015995397,84159.30906433107
24,20,0,38,32,1536,15,12,125.86275256052613,16248677388.065666,10.210818015995397,140451.7238709402
25,21,0,38,30,1536,15,12,126.4751579798758,16248677388.065666,10.210818015995397,109679.71243460369
26,7,1,38,30,1024,6,5,130.66183464974165,15930779084.979141,10.202237015225725,15930779084.979141
27,29,1,38,29,1024,6,5,131.29650723189116,15930779084.979141,10.202237015225725,88114.2139166488
28,31,0,38,29,512,6,5,134.88679888099432,14463475634.078876,10.160272668292095,14463475634.078876
29,38,1,38,30,256,6,5,138.17071955651045,12921512392.494799,10.111313348432645,12921512392.494799
30,23,1,38,31,128,0,0,141.25104665383697,10570222914.067064,10.02408414618429,10570222914.067064
31,30,1,38,31,128,0,0,141.8463793285191,10570222914.067064,10.02408414618429,189292.83715634633
32,36,0,38,31,64,0,0,144.36682214960456,7269552179.828907,9.861507658201617,7269552179.828907
33,6,0,38,32,32,0,0,146.91367250308394,4193757690.331439,9.622603333904232,4193757690.331439
34,35,0,38,33,16,0,0,148.67447247356176,2407928635.627241,9.381643611484224,2407928635.627241
35,37,0,38,34,8,0,0,150.17382717505097,1381305114.754395,9.14028961993863,1381305114.754395
36,33,0,38,35,4,0,0,151.32463554292917,786152176.009946,8.895506620854318,786152176.009946
37,32,0,38,36,2,0,0,152.20629923418164,445197055.369869,8.64855228315403,445197055.369869
38,34,0,38,37,1,0,0,152.7600549273193,225409903.615967,8.352972993304043,225409903.615967
./input/Dataset_preproc/14_safe_safe_2_p_t3.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,54,107,327680,366,322,0.001274,31000241952846.918,13.491365083459312,0
1,9,0,54,107,294912,354,312,17.227507315576077,30987960474563.605,13.491192993348324,30987960474563.605
2,30,0,54,106,278528,335,296,33.930421225726604,30952808295062.81,13.490700057935145,30952808295062.81
3,36,0,54,105,270336,319,282,50.421789076179266,30926661670449.555,13.4903330433026,30926661670449.555
4,18,0,54,104,262144,277,242,66.84888834506273,30926421723239.582,13.4903296737778,30926421723239.582
5,3,0,54,101,262144,277,242,67.52689695358276,30926421723239.582,13.4903296737778,231944.56393073907
6,19,0,54,95,262144,277,242,68.18877960368991,30926421723239.582,13.4903296737778,140534.58784744848
7,20,0,54,92,262144,277,242,68.91409861296415,30926421723239.582,13.4903296737778,140451.7238709402
8,29,0,54,92,229376,261,229,84.2769705504179,30886839700002.215,13.489773474145931,30886839700002.215
9,8,0,54,91,212992,248,218,99.32270132377744,30831511310769.63,13.488994813660687,30831511310769.63
10,35,0,54,90,204800,233,205,113.9843576066196,30751356398863.13,13.487864276649637,30751356398863.13
11,17,0,54,89,196608,204,178,128.3474121056497,30746613252001.2,13.48779728508797,30746613252001.2
12,16,0,54,89,196608,204,178,129.06173660606146,30746613252001.2,13.48779728508797,78601.37828038928
13,15,0,54,86,196608,204,178,129.73918744921684,30746613252001.2,13.48779728508797,180586.7234008706
14,2,0,54,83,196608,204,178,130.36616057157516,30746613252001.2,13.48779728508797,214158.19951488616
15,48,1,54,78,98304,204,178,143.27018493786454,30302625564897.566,13.481480259490631,30302625564897.566
16,39,1,54,79,92160,171,148,156.25201807171106,29855658317055.82,13.475026651813648,29855658317055.82
17,34,0,54,76,75776,167,147,168.84035328775644,29321763746163.742,13.467190090191067,29321763746163.742
18,28,0,54,75,67584,148,131,181.14509155601263,27948648073736.836,13.446360805127052,27948648073736.836
19,37,0,54,74,51200,133,118,193.23090761899948,26401152726307.473,13.42162288943594,26401152726307.473
20,31,0,54,73,43008,111,100,204.66105005517602,24544858786751.547,13.389960537828799,24544858786751.547
21,33,1,54,72,40960,97,87,215.77792761474848,22332718520755.625,13.348941592157946,22332718520755.625
22,51,0,54,68,23552,96,86,226.6872186176479,20369318663538.53,13.308976502460434,20369318663538.53
23,27,1,54,68,21504,84,75,237.29884522780776,18485139388572.41,13.266822729751409,18485139388572.41
24,42,0,54,64,12288,83,74,247.49535663053393,16626900498710.453,13.220811297820536,16626900498710.453
25,45,1,54,64,6144,83,74,257.4738715402782,14404036169248.37,13.158484203235576,14404036169248.37
26,7,0,54,65,5120,76,68,267.1369603872299,12330740740621.56,13.090989166612081,12330740740621.56
27,14,0,54,64,4608,52,45,276.6581277810037,12313661605099.836,13.090387214461149,12313661605099.836
28,13,0,54,64,4608,52,45,277.3203451819718,12313661605099.836,13.090387214461149,168428.32659611266
29,12,0,54,63,4608,52,45,278.03280213847756,12313661605099.836,13.090387214461149,81285.08778478751
30,1,0,54,61,4608,52,45,278.67701644822955,12313661605099.836,13.090387214461149,91059.2443206415
31,52,1,54,58,2816,45,40,286.4496998228133,10391878996359.777,13.01669408114434,10391878996359.777
32,54,1,54,58,1408,38,35,294.67604744434357,8053578742030.422,12.905988909254981,8053578742030.422
33,10,0,54,58,1152,32,30,302.195116084069,6752834480317.6875,12.82948610479709,6752834480317.6875
34,38,1,54,57,1024,6,5,309.158846758306,5963649724585.405,12.775512127211023,5963649724585.405
35,25,1,54,57,1024,6,5,309.79620437696576,5963649724585.405,12.775512127211023,216733.0147710665
36,24,1,54,55,1024,6,5,310.49911508336663,5963649724585.405,12.775512127211023,183307.05320327487
37,5,1,54,53,1024,6,5,311.19889214634895,5963649724585.405,12.775512127211023,215840.69093566894
38,4,0,54,51,1024,6,5,311.8569827005267,5963649724585.405,12.775512127211023,134605.56927513264
39,21,0,54,49,1024,6,5,312.5093433074653,5963649724585.405,12.775512127211023,109679.71243460369
40,11,1,54,47,1024,6,5,313.2814578823745,5963649724585.405,12.775512127211023,102953.40484526081
41,26,1,54,46,1024,6,5,313.86297054216266,5963649724585.405,12.775512127211023,96887.67415595346
42,22,0,54,46,1024,6,5,314.5288381241262,5963649724585.405,12.775512127211023,45170.46177666313
43,23,0,54,45,1024,6,5,315.1658013276756,5963649724585.405,12.775512127211023,82663.40254180942
44,46,0,54,45,512,6,5,318.95558388903737,4470021653717.59,12.65030962695012,4470021653717.59
45,43,0,54,46,256,6,5,322.49436477944255,3051748679570.537,12.484548765334655,3051748679570.537
46,41,1,54,47,128,6,5,325.55455308035016,1904147596745.7144,12.279700608947525,1904147596745.7144
47,50,1,54,48,64,6,5,328.34095576778054,1167041638290.1592,12.067086351295632,1167041638290.1592
48,44,0,54,49,32,6,5,330.8551793321967,682922176286.0919,11.834371215635823,682922176286.0919
49,6,0,54,50,16,6,5,333.02804128453135,393973391737.1904,11.595466891338436,393973391737.1904
50,53,1,54,51,8,0,0,334.84103859961033,211876628011.81558,11.32608305257999,211876628011.81558
51,32,1,54,51,8,0,0,335.50188256427646,211876628011.81558,11.32608305257999,130110.35180385849
52,49,1,54,51,4,0,0,336.7900726683438,110066755371.08427,11.041656164211567,110066755371.08427
53,47,0,54,52,2,0,0,337.7214438058436,56900741170.629524,10.755117923411207,56900741170.629524
54,40,1,54,53,1,0,0,338.2467484511435,28554878804.423733,10.455680321227048,28554878804.423733
./input/Dataset_preproc/14_safe_safe_2_p_t4.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,70,139,10485760,509,450,0.001837,2.452891190045777e+16,16.38967828338339,0
1,43,0,70,139,9437184,498,441,22.912856500595808,2.452779896998806e+16,16.389658578044276,2.452779896998806e+16
2,37,0,70,138,8912896,460,407,45.19509615749121,2.4525438684638548e+16,16.38961678431351,2.4525438684638548e+16
3,50,1,70,137,8585216,433,385,67.07244659587741,2.452177281206338e+16,16.389551864486872,2.452177281206338e+16
4,49,0,70,132,8323072,400,355,88.74317077919841,2.4517217766591216e+16,16.38947118455869,2.4517217766591216e+16
5,11,0,70,131,8192000,394,350,110.40766651928425,2.451484408683778e+16,16.38942913550015,2.451484408683778e+16
6,31,0,70,130,8126464,343,296,131.84636556729674,2.4514249271407936e+16,16.389418597876826,2.4514249271407936e+16
7,30,0,70,130,8126464,343,296,132.4868006631732,2.4514249271407936e+16,16.389418597876826,110707.16284365367
8,29,0,70,128,8126464,343,296,133.23977735638618,2.4514249271407936e+16,16.389418597876826,211885.78608335118
9,28,0,70,125,8126464,343,296,133.89455841109157,2.4514249271407936e+16,16.389418597876826,231521.03073631332
10,5,0,70,122,8126464,343,296,134.56183833256364,2.4514249271407936e+16,16.389418597876826,84159.30906433107
11,34,0,70,116,7077888,328,288,153.9118462242186,2.4507985974304788e+16,16.389307623117247,2.4507985974304788e+16
12,40,0,70,115,6553600,310,270,172.97146774828434,2.4503598364178772e+16,16.38922986538314,2.4503598364178772e+16
13,46,0,70,114,6291456,303,269,191.85032383725047,2.450100442037555e+16,16.389183888661886,2.450100442037555e+16
14,8,0,70,113,6160384,280,244,210.12928986176848,2.449855949588852e+16,16.389140548798043,2.449855949588852e+16
15,18,0,70,112,6094848,262,229,228.30303251370788,2.4497646635863776e+16,16.389124365909495,2.4497646635863776e+16
16,17,0,70,110,6094848,262,229,228.92783826217055,2.4497646635863776e+16,16.389124365909495,245252.48086395
17,19,0,70,107,6094848,262,229,229.51312880590558,2.4497646635863776e+16,16.389124365909495,140534.58784744848
18,16,0,70,107,6094848,262,229,230.1162443496287,2.4497646635863776e+16,16.389124365909495,78601.37828038928
19,2,0,70,104,6094848,262,229,230.81848488375545,2.4497646635863776e+16,16.389124365909495,214158.19951488616
20,44,1,70,99,5898240,208,179,247.99403012543917,2.4482492462925836e+16,16.388855629478122,2.4482492462925836e+16
21,38,1,70,95,5505024,181,155,264.6276233829558,2.4409900091331036e+16,16.38756600187223,2.4409900091331036e+16
22,42,0,70,91,4587520,173,149,279.6058930940926,2.422818782922376e+16,16.384320931875827,2.422818782922376e+16
23,10,0,70,90,4063232,162,140,294.7862986475229,2.4078129851561228e+16,16.381622752241597,2.4078129851561228e+16
24,36,0,70,89,3801088,147,128,310.19767981022596,2.399846575877135e+16,16.380183477803357,2.399846575877135e+16
25,48,0,70,88,3735552,140,122,324.1517142653465,2.3972268168345988e+16,16.379709127333367,2.3972268168345988e+16
26,26,0,70,87,3670016,108,91,337.6068847589195,2.3968038251515296e+16,16.379632489127214,2.3968038251515296e+16
27,27,0,70,85,3670016,108,91,338.2681343816221,2.3968038251515296e+16,16.379632489127214,191463.40331330575
28,25,0,70,85,3670016,108,91,338.87288931012154,2.3968038251515296e+16,16.379632489127214,83266.98522893352
29,24,0,70,83,3670016,108,91,339.3884514980018,2.3968038251515296e+16,16.379632489127214,116692.94679672513
30,4,0,70,81,3670016,108,91,339.9684295654297,2.3968038251515296e+16,16.379632489127214,134605.56927513264
31,32,1,70,77,3145728,88,73,351.9902088455856,2.2313830076655616e+16,16.348574121534057,2.2313830076655616e+16
32,35,0,70,74,2359296,81,68,363.9640514701605,2.0691803705235628e+16,16.315798349780668,2.0691803705235628e+16
33,47,0,70,73,1966080,74,63,375.6607770137489,1.9497396909759064e+16,16.28997663273734,1.9497396909759064e+16
34,41,0,70,72,1769472,66,57,386.3230435438454,1.880132254681566e+16,16.274188400039314,1.880132254681566e+16
35,9,0,70,71,1638400,60,52,395.9415402524173,1.860669818228384e+16,16.26966931303204,1.860669818228384e+16
36,3,0,70,70,1572864,29,22,405.4431448727846,1.8594054524003628e+16,16.269374100121862,1.8594054524003628e+16
37,1,1,70,68,1572864,29,22,406.04168132320046,1.8594054524003628e+16,16.269374100121862,208940.7556793585
38,12,1,70,66,1572864,29,22,406.4932496584952,1.8594054524003628e+16,16.269374100121862,218714.91221521248
39,20,0,70,64,1572864,29,22,406.96240485459566,1.8594054524003628e+16,16.269374100121862,140451.7238709402
40,13,1,70,62,1572864,29,22,407.4731107316911,1.8594054524003628e+16,16.269374100121862,131571.67340388734
41,21,0,70,60,1572864,29,22,407.97483878210187,1.8594054524003628e+16,16.269374100121862,109679.71243460369
42,22,0,70,58,1572864,29,22,408.5896749794483,1.8594054524003628e+16,16.269374100121862,45170.46177666313
43,23,0,70,56,1572864,29,22,409.1810258552432,1.8594054524003628e+16,16.269374100121862,82663.40254180942
44,14,1,70,56,1572864,29,22,409.95092752948403,1.8594054524003628e+16,16.269374100121862,17903.368982870503
45,15,1,70,54,1572864,29,22,410.5275441817939,1.8594054524003628e+16,16.269374100121862,119413.27659912941
46,39,1,70,54,786432,22,17,417.41227112710476,1.7897344021167206e+16,16.252788586145517,1.7897344021167206e+16
47,53,1,70,54,786432,22,17,417.96802922710776,1.7897344021167206e+16,16.252788586145517,180918.0385232782
48,7,1,70,54,524288,14,11,424.42198288440704,1.687641108113337e+16,16.227280095525526,1.687641108113337e+16
49,51,1,70,53,524288,14,11,424.99103680998087,1.687641108113337e+16,16.227280095525526,36188.59979709712
50,66,0,70,53,262144,14,11,430.7104451581836,1.5472378258145038e+16,16.189557074203833,1.5472378258145038e+16
51,45,1,70,54,131072,6,5,436.1424577087164,1.3706894911046498e+16,16.13693908310968,1.3706894911046498e+16
52,54,1,70,54,131072,6,5,436.7476315833628,1.3706894911046498e+16,16.13693908310968,163520.40193993947
53,59,1,70,54,65536,6,5,441.8903532102704,1.1999794929643122e+16,16.07917382424051,1.1999794929643122e+16
54,65,1,70,55,32768,6,5,446.5604809485376,1.0107936511978792e+16,16.004662505449712,1.0107936511978792e+16
55,69,0,70,56,16384,6,5,451.0189071819186,8144743157280017.0,15.910877393477584,8144743157280017.0
56,52,1,70,57,8192,0,0,455.39745803922415,6375042790655485.0,15.804483104193551,6375042790655485.0
57,33,1,70,57,8192,0,0,456.006355535239,6375042790655485.0,15.804483104193551,129258.82899889314
58,67,1,70,57,4096,0,0,459.76670595631003,4868510792690649.0,15.68739613710309,4868510792690649.0
59,68,0,70,58,2048,0,0,463.3476620465517,3682218418442076.0,15.566109546012303,3682218418442076.0
60,56,0,70,59,1024,0,0,466.7220988459885,2562379247655042.0,15.40864340838079,2562379247655042.0
61,58,1,70,60,512,0,0,469.82839304953814,1745750943678950.2,15.241982285474302,1745750943678950.2
62,64,1,70,61,256,0,0,472.75541664659977,1177839047451850.5,15.071085947854064,1177839047451850.5
63,61,1,70,62,128,0,0,475.5032068453729,788343908570677.5,14.89671571623546,788343908570677.5
64,55,0,70,63,64,0,0,477.78940345719457,518128128136369.2,14.714437169903059,518128128136369.2
65,63,1,70,64,32,0,0,479.83834552019835,323780081806654.8,14.51025012845834,323780081806654.8
66,62,1,70,65,16,0,0,481.68658792600036,189714584922102.6,14.278100719964586,189714584922102.6
67,57,0,70,66,8,0,0,483.255277428776,110599389254253.84,14.043752728738664,110599389254253.84
68,6,0,70,67,4,0,0,484.4278957247734,63804073174959.15,13.804848404441277,63804073174959.15
69,70,1,70,68,2,0,0,485.3583731018007,36525085605300.43,13.562591242480831,36525085605300.43
70,60,1,70,69,1,0,0,485.93847908452153,18643219571241.902,13.27052091452459,18643219571241.902
./input/Dataset_preproc/14_safe_safe_2_p_t5.cnf
p,var,value,nb_vars,nb_cls,MC,edge_count,node_count,time,WMC,logWMC,obj
0,-1,-1,86,171,335544320,637,558,0.002303,5.930056550724499e+18,18.773058834941075,0
1,47,0,86,171,301989888,607,536,27.57124051824212,5.929539406429825e+18,18.773020959634955,5.929539406429825e+18
2,41,0,86,170,285212672,586,518,55.08892773464322,5.928993268648795e+18,18.772980957278623,5.928993268648795e+18
3,10,0,86,169,276824064,582,512,82.98921303451061,5.928291051224549e+18,18.77292951731234,5.928291051224549e+18
4,53,0,86,168,272629760,555,492,109.56893712282181,5.92696712318257e+18,18.77283251821928,5.92696712318257e+18
5,59,0,86,167,270532608,546,481,136.4910712763667,5.926463907246596e+18,18.77279564384868,5.926463907246596e+18
6,31,0,86,166,268435456,477,418,162.54220865666866,5.926378646010147e+18,18.772789395814197,5.926378646010147e+18
7,30,0,86,166,268435456,477,418,163.1632890291512,5.926378646010147e+18,18.772789395814197,110707.16284365367
8,29,0,86,163,268435456,477,418,163.77827968075871,5.926378646010147e+18,18.772789395814197,211885.78608335118
9,28,0,86,160,268435456,477,418,164.46809742599726,5.926378646010147e+18,18.772789395814197,231521.03073631332
10,27,0,86,157,268435456,477,418,165.0974467843771,5.926378646010147e+18,18.772789395814197,191463.40331330575
11,4,0,86,154,268435456,477,418,165.7932646945119,5.926378646010147e+18,18.772789395814197,134605.56927513264
12,57,0,86,148,234881024,462,406,189.69966590031981,5.925005397196775e+18,18.77268875028918,5.925005397196775e+18
13,51,0,86,147,218103808,479,424,213.31805957853794,5.922215188594374e+18,18.77248418378972,5.922215188594374e+18
14,61,1,86,146,213909504,443,392,237.00069657713175,5.91901659368349e+18,18.77224955749763,5.91901659368349e+18
15,45,0,86,142,205520896,399,352,260.6152936145663,5.90974654115022e+18,18.771568855138398,5.90974654115022e+18
16,39,0,86,141,201326592,373,324,284.02293026819825,5.904815198851321e+18,18.771206310184077,5.904815198851321e+18
17,8,0,86,140,199229440,361,313,306.0368301309645,5.904041981239644e+18,18.771149436917273,5.904041981239644e+18
18,18,0,86,139,198180864,314,273,328.58594224601984,5.90399539086125e+18,18.77114600976954,5.90399539086125e+18
19,17,0,86,136,198180864,314,273,329.1695838943124,5.90399539086125e+18,18.77114600976954,245252.48086395
20,2,0,86,133,198180864,314,273,329.79674573242664,5.90399539086125e+18,18.77114600976954,214158.19951488616
21,19,0,86,128,198180864,314,273,330.5141284279525,5.90399539086125e+18,18.77114600976954,140534.58784744848
22,20,0,86,125,198180864,314,273,331.0828739106655,5.90399539086125e+18,18.77114600976954,140451.7238709402
23,21,0,86,123,198180864,314,273,331.6498544625938,5.90399539086125e+18,18.77114600976954,109679.71243460369
24,55,1,86,123,195035136,278,237,350.72506784647703,5.886343681195491e+18,18.7698456153051,5.886343681195491e+18
25,49,1,86,119,188743680,242,207,369.63873759284616,5.879417484950155e+18,18.769334299612915,5.879417484950155e+18
26,52,0,86,115,157286400,234,201,388.55828457325697,5.854122166513207e+18,18.767461781249285,5.854122166513207e+18
27,42,0,86,114,123731968,219,189,404.5154361128807,5.814140904968428e+18,18.76448555263371,5.814140904968428e+18
28,75,0,86,113,77594624,218,188,420.632597848773,5.725593606751117e+18,18.757820519269064,5.725593606751117e+18
29,11,0,86,113,69206016,207,179,436.02216036245227,5.605968707196257e+18,18.748650669177046,5.605968707196257e+18
30,46,0,86,112,52428800,191,166,451.4989924170077,5.448752503858559e+18,18.736297081596597,5.448752503858559e+18
31,40,0,86,111,44040192,174,152,466.4606411755085,5.339930676686281e+18,18.72753561902705,5.339930676686281e+18
32,58,0,86,110,40894464,165,145,480.7177707888186,5.295789020212742e+18,18.723930674848834,5.295789020212742e+18
33,9,0,86,109,38797312,162,143,494.8813733905554,5.282487681311031e+18,18.722838492956743,5.282487681311031e+18
34,3,0,86,108,37748736,122,104,508.6492528654635,5.281700918223526e+18,18.722773805193007,5.281700918223526e+18
35,22,0,86,104,37748736,122,104,509.1897522509098,5.281700918223526e+18,18.722773805193007,45170.46177666313
36,23,0,86,101,37748736,122,104,509.80068166553974,5.281700918223526e+18,18.722773805193007,82663.40254180942
37,24,0,86,99,37748736,122,104,510.3062991835177,5.281700918223526e+18,18.722773805193007,116692.94679672513
38,25,0,86,98,37748736,122,104,510.80521424487233,5.281700918223526e+18,18.722773805193007,83266.98522893352
39,26,0,86,96,37748736,122,104,511.23301209136844,5.281700918223526e+18,18.722773805193007,203112.32584404654
40,62,1,86,96,19922944,98,84,523.8379345461726,5.111024845624877e+18,18.708507992145133,5.111024845624877e+18
41,37,1,86,96,18874368,87,74,536.1383799873292,5.013529208496195e+18,18.70014354945629,5.013529208496195e+18
42,43,1,86,93,18874368,87,74,536.6831237226725,5.013529208496195e+18,18.70014354945629,95185.64454609627
43,60,0,86,90,17825792,80,69,548.0449409410357,4.992124255974813e+18,18.698285386572728,4.992124255974813e+18
44,54,0,86,89,17301504,72,63,559.3793413117528,4.988506478268914e+18,18.697970540546443,4.988506478268914e+18
45,48,0,86,88,17039360,66,58,570.4781040400267,4.988267618098646e+18,18.697949745116397,4.988267618098646e+18
46,7,1,86,87,16777216,28,21,581.3714711591601,4.98826211995189e+18,18.697949266429948,4.98826211995189e+18
47,1,1,86,86,16777216,28,21,581.9306160397828,4.98826211995189e+18,18.697949266429948,208940.7556793585
48,12,1,86,84,16777216,28,21,582.5057001523674,4.98826211995189e+18,18.697949266429948,218714.91221521248
49,13,1,86,82,16777216,28,21,582.9834464304149,4.98826211995189e+18,18.697949266429948,131571.67340388734
50,5,0,86,80,16777216,28,21,583.4858587794006,4.98826211995189e+18,18.697949266429948,84159.30906433107
51,32,0,86,78,16777216,28,21,584.0543595589697,4.98826211995189e+18,18.697949266429948,169889.64819614153
52,33,0,86,76,16777216,28,21,584.5912919230759,4.98826211995189e+18,18.697949266429948,170741.17100110685
53,34,0,86,74,16777216,28,21,585.0851004905999,4.98826211995189e+18,18.697949266429948,151894.47070490813
54,35,0,86,72,16777216,28,21,585.6554916612804,4.98826211995189e+18,18.697949266429948,172250.9129112516
55,36,0,86,70,16777216,28,21,586.1729272678494,4.98826211995189e+18,18.697949266429948,206321.63310826043
56,14,1,86,70,16777216,28,21,586.7834722213447,4.98826211995189e+18,18.697949266429948,17903.368982870503
57,15,1,86,68,16777216,28,21,587.3203496709466,4.98826211995189e+18,18.697949266429948,119413.27659912941
58,16,1,86,66,16777216,28,21,587.8631558939815,4.98826211995189e+18,18.697949266429948,221398.6217196107
59,66,0,86,66,8388608,21,16,595.2018579989672,4.797982998552381e+18,18.68105870473061,4.797982998552381e+18
60,56,0,86,66,8388608,21,16,595.693316463381,4.797982998552381e+18,18.68105870473061,208763.76329184478
61,38,1,86,66,4194304,14,11,601.9760994054377,4.4772786509327334e+18,18.65101412426876,4.4772786509327334e+18
62,63,1,86,66,4194304,14,11,602.4607459492981,4.4772786509327334e+18,18.65101412426876,187471.05062867995
63,85,1,86,66,2097152,14,11,607.9384069927037,4.142075945032948e+18,18.617218057427152,4.142075945032948e+18
64,71,0,86,67,1048576,14,11,613.3789602220058,3.745627432334213e+18,18.57352457706265,3.745627432334213e+18
65,65,1,86,68,524288,6,5,618.5101271867752,3.349651066328794e+18,18.524999568869486,3.349651066328794e+18
66,50,1,86,68,524288,6,5,618.9147797264159,3.349651066328794e+18,18.524999568869486,183868.3577288903
67,72,1,86,68,262144,6,5,623.8390670642257,2.9655359476820086e+18,18.472103192839192,2.9655359476820086e+18
68,79,0,86,69,131072,6,5,628.4950877316296,2.5115998325492915e+18,18.399950445431493,2.5115998325492915e+18
69,86,1,86,70,65536,6,5,632.9168103002012,2.1139382233077407e+18,18.325092291548238,2.1139382233077407e+18
70,78,0,86,71,32768,6,5,637.1330227293074,1.7779073555868147e+18,18.249909126709728,1.7779073555868147e+18
71,69,0,86,72,16384,6,5,640.985909961164,1.4325969253499702e+18,18.1561240147376,1.4325969253499702e+18
72,67,1,86,73,8192,6,5,644.5335197299719,1.094049690594255e+18,18.039037047647138,1.094049690594255e+18
73,68,0,86,74,4096,6,5,647.9594834558666,8.274665689239642e+17,17.91775045655635,8.274665689239642e+17
74,74,1,86,75,2048,6,5,651.3220127113163,5.986028518149114e+17,17.77713878153947,5.986028518149114e+17
